00001,  24.5323,  36.0477,    3319.
00002,  24.3573,  36.3463,    3840.
00003,  24.2532,  36.4601,    4214.
00004,  24.3201,  36.2622,    3609.
00005,  24.0394,  36.3840,    4232.
00006,  23.8050,  36.2331,    4225.
00007,  23.7547,  36.2441,    3983.
00008,  23.1874,  35.8135,    4903.
00009,  22.6278,  35.3395,    5142.
00010,  22.4502,  35.1848,    5268.
00011,  21.9121,  34.6760,    5362.
00012,  21.5865,  34.2296,    5668.
00013,  20.6706,  33.1785,    5761.
00014,  20.3373,  32.2298,    6232.
00015,  19.8130,  31.4152,    5906.
00016,  19.7928,  30.7770,    6085.
00017,  19.4780,  30.5603,    5792.
00018,  19.5575,  28.5534,    5971.
00019,  19.7010,  28.3223,    5981.
00020,  19.8452,  27.8335,    5864.
00021,  19.8051,  27.7903,    5620.
00022,  20.6077,  26.9359,    5990.
00023,  21.3411,  26.6426,    6256.
00024,  21.6162,  26.5545,    6306.
00025,  22.2640,  26.4654,    6582.
00026,  22.4179,  26.4728,    6635.
00027,  23.3711,  26.5421,    7111.
00028,  23.7335,  26.5861,    7289.
00029,  24.4380,  26.6825,    7617.
00030,  25.8579,  26.8255,    8264.
00031,  26.1045,  26.8468,    8344.
00032,  26.7059,  26.9188,    8486.
00033,  28.1893,  27.2646,    9272.
00034,  28.5489,  27.4727,    9474.
00035,  28.7535,  27.6111,    9466.
00036,  29.2142,  27.9803,    9660.
00037,  30.0447,  28.9002,   10383.
00038,  30.2831,  29.3963,   10585.
00039,  30.5650,  30.1253,   10842.
00040,  30.7945,  30.8573,   11067.
00041,  30.8732,  31.2183,   11178.
00042,  31.4140,  33.2801,   11691.
00043,  24.6320,  36.0462,    3194.
00044,  24.4707,  36.1709,    3588.
00045,  24.3440,  36.4758,    4163.
00046,  24.2830,  36.2321,    3524.
00047,  24.1389,  36.4124,    4071.
00048,  23.9671,  36.3460,    3848.
00049,  23.5109,  36.0904,    4635.
00050,  23.3096,  35.9772,    4743.
00051,  22.8113,  35.5249,    5069.
00052,  22.6517,  35.4096,    5041.
00053,  21.8557,  34.5566,    5502.
00054,  21.4875,  34.1981,    5536.
00055,  20.5202,  32.8070,    5978.
00056,  20.0702,  32.1398,    5930.
