00001,  43.5948,  62.4173,    3238.
00002,  45.1059,  61.3843,    3342.
00003,  47.0192,  57.5052,    2659.
00004,  54.0085,  55.3339,    2935.
00005,  59.4062,  55.5010,    3493.
00006,  57.4089,  53.2202,    3864.
00007,  95.1410,  40.9432,    6205.
00008,  82.8028,  51.0937,    7815.
00009,  88.1143,  58.7320,    9290.
00010,  84.9056,  50.1143,    8783.
00011, 109.9811,  39.7657,    6930.
00012, 121.1715,  39.7797,    7415.
00013,  69.7536,  30.8392,    3176.
00014,  85.6178,  38.1074,    6101.
00015,  82.5340,  39.0523,    6344.
00016, 122.0951,  35.5102,    4740.
00017, 124.3059,  36.9706,    6291.
00018, 107.8242,  31.8773,    2946.
00019, 151.3404,  38.2790,    7062.
00020, 114.7646,  32.9468,    4989.
00021, 100.3461,  32.9888,    2100.
00022, 106.7095,  32.9421,    4047.
00023, 161.3424,  40.2655,    8860.
00024, 149.8725,  43.1196,    6355.
00025, 110.5985,  31.8099,    4275.
00026, 148.9773,  41.1799,    9276.
00027, 150.4337,  41.6662,    6072.
00028, 175.8490,  52.7911,    9976.
00029,  82.5414,  32.1440,    9235.
00030,  84.9039,  32.8704,   10127.
00031,  85.5803,  32.9377,    9936.
00032,  85.0363,  32.9710,    9883.
00033,  87.3581,  34.6890,   10468.
00034,  83.9121,  35.2694,   10921.
00035, 161.4529,  44.6127,   11328.
00036, 167.5324,  46.3479,   11453.
00037, 154.3504,  42.0319,   14070.
00038, 169.9037,  46.3528,   12641.
00039, 173.5260,  46.8124,   12890.
00040, 152.5826,  40.6251,   13765.
00041, 161.9791,  42.3357,   12910.
00042, 152.2098,  39.3263,   12740.
00043,  33.4515,  44.7307,    2644.
00044,  44.5215,  62.2186,    3186.
00045,  45.6032,  59.0016,    2602.
00046,  54.8026,  55.4443,    2883.
00047,  59.3090,  55.3305,    3569.
00048,  57.3169,  52.2511,    3866.
00049,  92.5983,  42.3281,    6250.
00050,  83.3041,  51.5183,    8239.
00051,  84.1344,  52.9106,    8550.
00052,  96.1749,  42.5195,    8394.
00053, 113.7208,  39.5275,    6489.
00054, 114.6946,  39.1209,    6442.
00055,  99.5515,  39.1382,    7221.
00056,  73.3822,  48.0224,    7831.
00057, 115.6209,  35.3868,    4610.
00058, 154.0243,  42.9492,    6178.
00059, 155.8543,  40.7333,    5814.
00060, 148.3327,  40.2761,    8176.
00061, 112.4760,  33.1391,    3029.
00062,  78.9202,  30.5778,    4351.
00063, 154.0415,  37.1389,    6539.
00064, 150.3519,  40.0397,    6325.
00065,  80.3526,  30.7611,    4364.
00066, 151.1213,  38.3497,    7628.
00067, 146.8521,  38.1272,    5665.
00068, 145.8389,  37.6465,    5308.
00069,  86.8256,  33.0823,    9893.
00070, 173.8539,  50.9269,    9318.
00071,  86.2010,  33.9621,    9096.
00072,  75.9101,  35.6307,    9605.
00073,  86.7353,  33.5504,   10127.
00074,  87.9015,  34.7680,   10432.
00075,  87.7793,  34.6024,   10404.
00076, 141.6449,  40.0314,   12079.
00077, 119.7640,  38.1821,   12058.
00078, 164.6989,  45.0508,   12697.
00079, 157.5752,  42.7337,   13783.
00080, 173.5240,  49.0255,   12591.
00081, 161.3972,  42.5249,   13546.
00082, 166.0498,  43.6664,   13070.
00083, 157.1400,  41.0861,   12900.
00084, 151.4800,  40.1568,   13244.
00085,  32.1589,  43.6361,    1989.
00086,  33.8913,  47.5820,    1811.
00087,  43.1043,  60.2030,    1932.
00088,  45.4353,  59.2402,    2028.
00089,  51.4162,  56.7513,    1894.
00090,  60.8036,  55.2942,    3206.
00091,  58.1352,  51.7143,    3399.
00092,  91.3658,  42.4321,    5425.
00093,  83.2193,  52.5352,    7941.
00094,  93.8357,  42.0986,    6250.
00095,  91.6323,  43.2161,    6437.
00096, 112.4400,  38.7308,    5833.
00097, 100.7844,  39.0703,    6395.
00098,  62.8884,  49.2382,    5004.
00099,  67.4218,  28.7130,    1206.
00100,  90.5585,  36.3355,    5113.
00101,  74.7076,  29.8383,    3400.
00102, 103.5602,  30.9042,     783.
00103,  66.9119,  29.3850,    1534.
00104,  92.2116,  33.7263,    4758.
00105,  80.8091,  30.2361,    3975.
00106, 107.2550,  31.2557,    2931.
00107,  74.9901,  28.1722,    2239.
00108, 106.7929,  31.4476,    2684.
00109,  77.5468,  27.2203,    3012.
00110,  87.3491,  32.3776,    3120.
00111, 152.6867,  41.3469,    8195.
00112,  86.5258,  34.6755,    8812.
00113,  82.5110,  31.8094,    7556.
00114,  86.6942,  34.9565,    8693.
00115,  82.1348,  31.0372,    7993.
00116,  84.9975,  42.6447,   10370.
00117,  79.4358,  32.3053,    8406.
00118,  87.8063,  34.0985,    9788.
00119,  88.3345,  34.1631,    9636.
00120,  82.7321,  38.5510,   10716.
00121,  83.8839,  38.5431,   10860.
00122, 167.0848,  45.7638,   10172.
00123, 172.4614,  49.6035,   12105.
00124, 176.2543,  49.2342,   12629.
00125, 171.1978,  45.0692,   12876.
00126, 158.3351,  41.2430,   13338.
00127,  23.5990,  38.8980,     171.
00128,  23.6586,  40.4429,     616.
00129,  25.0461,  42.1044,     478.
00130,  24.2574,  41.7046,      89.
00131,  25.0772,  42.4249,     168.
00132,  24.7871,  42.5007,     381.
00133,  25.0971,  42.6384,     489.
00134,  26.2460,  32.9245,     415.
00135,  27.0152,  32.5918,     350.
00136,  29.0731,  32.0865,     932.
00137,  26.9356,  33.5560,     413.
00138,  26.2077,  36.3165,     186.
00139,  32.2385,  46.4139,       0.
00140,  33.6769,  56.0551,       0.
00141,  35.0430,  57.7329,       0.
00142,  34.3409,  57.2915,       0.
00143,  33.5377,  44.4181,      98.
00144,  33.3846,  44.6471,     192.
00145,  33.6365,  44.2900,     186.
00146,  34.4416,  44.3358,     109.
00147,  36.5707,  43.7724,     397.
00148,  45.3747,  40.4162,       0.
00149,  45.3147,  39.9165,       0.
00150,  46.1457,  40.0715,       0.
00151,  43.3314,  40.3234,       0.
00152,  38.8757,  41.5022,     321.
00153,  35.2514,  39.6832,       0.
00154,  36.2688,  38.2944,       0.
00155,  48.5764,  39.7161,       0.
00156,  40.9211,  39.2722,       0.
00157,  49.0272,  39.2442,       0.
00158,  50.8385,  32.6444,       0.
00159,  53.7052,  32.4395,       0.
00160,  54.6998,  31.6912,      31.
00161,  58.3384,  31.8694,       0.
00162,  58.7853,  32.1843,       0.
00163,  60.2387,  32.2039,       0.
00164,  66.9376,  37.5693,       0.
00165,  68.0181,  35.5763,       0.
00166,  80.3874,  38.2241,      20.
00167,  79.9742,  38.2118,       0.
00168,  80.0092,  38.2249,       0.
00169,  34.3708,  53.3318,    3320.
00170,  43.2381,  62.4714,    3315.
00171,  46.1705,  58.0353,    2915.
00172,  54.7918,  55.3044,    2982.
00173,  59.6980,  55.2623,    3653.
00174,  94.5121,  40.8807,    6116.
00175,  87.4976,  45.7340,    6878.
00176,  93.5186,  69.5549,    9527.
00177,  88.5033,  60.6694,    9353.
00178, 112.7363,  39.9053,    7137.
00179,  90.2946,  44.7909,    7865.
00180, 118.6988,  39.2074,    6909.
00181, 119.0129,  39.4463,    7094.
00182, 101.7683,  36.3794,    4810.
00183, 123.4939,  35.3455,    4442.
00184, 112.4026,  32.5341,    3693.
00185, 107.5267,  32.6251,    2940.
00186, 150.3081,  38.9519,    8909.
00187, 104.3179,  30.5342,    1265.
00188, 131.6884,  37.6141,    7071.
00189, 102.7995,  34.3047,    5034.
00190, 104.8763,  31.1616,    2244.
00191, 164.4071,  40.6105,    7233.
00192, 169.3026,  42.7932,    7114.
00193, 173.3091,  46.1349,    8507.
00194, 170.3753,  44.4549,    7956.
00195, 145.1998,  39.0358,    5369.
00196, 173.8390,  50.0123,    9201.
00197,  85.4914,  34.7817,    9291.
00198,  84.4215,  32.1013,    9336.
00199,  85.2429,  33.0264,   10145.
00200,  88.0375,  34.3989,   10452.
