00001,  23.4681,  26.6761,    2144.
00002,  22.7300,  26.2633,     672.
00003,  26.1775,  23.7374,    2336.
00004,  27.2786,  22.5909,    2150.
00005,  29.7460,  21.7698,    2620.
00006,  28.1948,  21.9617,    2339.
00007,  29.5651,  21.5710,    2449.
00008,  29.4083,  21.5912,    2398.
00009,  30.9408,  21.5867,    2805.
00010,  31.3561,  21.5947,    2916.
00011,  32.4226,  21.8499,    3229.
00012,  32.9660,  22.0087,    3276.
00013,  34.7078,  22.5935,    3590.
00014,  34.9166,  22.6656,    3584.
00015,  35.7949,  23.0674,    3780.
00016,  36.1362,  23.2105,    3971.
00017,  37.3165,  23.9619,    4292.
00018,  38.4007,  24.7812,    4512.
00019,  38.6396,  25.1162,    4492.
00020,  41.3696,  26.8616,    5498.
00021,  43.0271,  28.0111,    5619.
00022,  45.6354,  30.3967,    6774.
00023,  44.9322,  30.3651,    5911.
00024,  48.4494,  33.4860,    7605.
00025,  49.2380,  35.1379,    7299.
00026,  51.6454,  37.8216,    8066.
00027,  54.7869,  39.9973,    8676.
00028,  54.4984,  39.8524,    8401.
00029,  61.2780,  41.0100,    9950.
00030,  60.8540,  41.2292,    9056.
00031,  63.9763,  41.5125,    8829.
00032,  64.7681,  41.7156,    9126.
00033,  66.3053,  42.0917,   10113.
00034,  69.4547,  42.6020,    9997.
00035,  70.2176,  42.7114,    9888.
00036,  72.2719,  43.1445,   10253.
00037,  73.3968,  43.5312,   11044.
00038,  72.1381,  43.6858,   11338.
00039,  71.9779,  43.9020,   11472.
00040,  69.3293,  44.1198,   11867.
00041,  66.2689,  44.1958,   12121.
00042,  57.2365,  43.6871,   12980.
00043,  19.6316,  29.0566,     694.
00044,  23.2298,  25.9858,     572.
00045,  25.6197,  24.2029,    2139.
00046,  25.1511,  24.3210,     931.
00047,  27.4393,  22.3855,    2093.
00048,  29.1644,  21.7358,    2450.
00049,  29.6574,  21.5980,    2545.
00050,  30.3668,  21.5155,    2557.
00051,  29.9522,  21.4682,    2422.
00052,  31.4806,  21.6430,    2934.
00053,  32.3798,  21.8476,    3108.
00054,  33.5277,  22.1596,    3373.
00055,  34.3426,  22.4462,    3468.
00056,  35.1179,  22.7429,    3617.
00057,  35.3493,  22.8802,    3613.
00058,  36.1800,  23.2813,    3874.
00059,  36.7896,  23.6792,    4005.
