00001,  37.6522,  32.0446,    3484.
00002,  36.5706,  34.1708,    3043.
00003,  36.4522,  34.3303,    2836.
00004,  37.0994,  32.1319,    3314.
00005,  35.4889,  33.6399,    2700.
00006,  34.9836,  30.8334,    2491.
00007,  35.0479,  32.3964,    2706.
00008,  34.9989,  30.4266,    2354.
00009,  35.5431,  30.0350,    2283.
00010,  35.4719,  29.7064,    2369.
00011,  37.0173,  28.5835,    2829.
00012,  37.2554,  28.8430,    2754.
00013,  38.4587,  28.4841,    2875.
00014,  39.1550,  28.2375,    3089.
00015,  40.6147,  27.9523,    3465.
00016,  41.3123,  27.8983,    3674.
00017,  42.8439,  27.8094,    4150.
00018,  43.9588,  27.5923,    4763.
00019,  44.2767,  27.7052,    4820.
00020,  45.2795,  27.1797,    5343.
00021,  46.0550,  26.0222,    5721.
00022,  46.3326,  25.4452,    5815.
00023,  46.9827,  24.7596,    6301.
00024,  49.5856,  23.6146,    6316.
00025,  48.1171,  23.4951,    5899.
00026,  51.7356,  23.0427,    6387.
00027,  52.4403,  22.7209,    6195.
00028,  62.6129,  29.2274,    9781.
00029,  54.8731,  23.4941,    6968.
00030,  64.2770,  30.5637,   10197.
00031,  60.5464,  28.2756,    8675.
00032,  69.2609,  33.8466,   10279.
00033,  71.3946,  34.4075,   11134.
00034,  70.9588,  34.3891,   10996.
00035,  57.5634,  25.2023,    6913.
00036,  71.5521,  34.5650,   11110.
00037,  71.4360,  35.1469,   11241.
00038,  71.5536,  35.3678,   11181.
00039,  72.5331,  35.9520,   12014.
00040,  72.7791,  36.2426,   12031.
00041,  73.0403,  36.4008,   12046.
00042,  73.4068,  37.3085,   12691.
00043,  38.6548,  36.1254,    3026.
00044,  38.2558,  33.8612,    3389.
00045,  36.6076,  31.4491,    3174.
00046,  35.9379,  30.0155,    3038.
00047,  36.4598,  34.2605,    3109.
00048,  35.1987,  33.0332,    2752.
00049,  34.9793,  30.0881,    2465.
00050,  36.2383,  29.0770,    2619.
00051,  34.9940,  30.5291,    2426.
00052,  35.6070,  29.9070,    2337.
00053,  35.5225,  29.6947,    2579.
00054,  38.4200,  28.4527,    2940.
00055,  39.2966,  28.0767,    3211.
00056,  38.6976,  28.3934,    2950.
00057,  40.3657,  27.9675,    3366.
00058,  41.1252,  27.8899,    3624.
00059,  42.3476,  27.7542,    4036.
00060,  43.4835,  27.7395,    4490.
00061,  44.1902,  27.7019,    4764.
00062,  45.2437,  27.1024,    5368.
00063,  45.5607,  27.4083,    5296.
00064,  46.1317,  26.0087,    5897.
00065,  46.3198,  25.2852,    5644.
00066,  49.1129,  23.6635,    6657.
00067,  47.3697,  23.9427,    6080.
00068,  48.6477,  22.8387,    5763.
00069,  50.4394,  22.6154,    6114.
00070,  55.1702,  23.6510,    6324.
00071,  53.2239,  22.9005,    6843.
00072,  65.3204,  31.8222,    9780.
00073,  68.6594,  33.3482,   10485.
00074,  58.0404,  25.3456,    7249.
00075,  66.1163,  32.9279,    9455.
00076,  67.8890,  33.2692,   10371.
00077,  67.9122,  32.7446,   10655.
00078,  71.3604,  34.6268,   11006.
00079,  71.6266,  35.1606,   11338.
00080,  71.5362,  35.2382,   11246.
00081,  72.3979,  35.7309,   11438.
00082,  72.5603,  36.0498,   11719.
00083,  72.9688,  36.4101,   12060.
00084,  73.1569,  36.8111,   12341.
00085,  38.0079,  35.1951,    2895.
00086,  37.4933,  33.7939,    3246.
00087,  37.1284,  35.3754,    2823.
00088,  35.8779,  34.0635,    2953.
00089,  35.1803,  31.2030,    2669.
00090,  34.8885,  30.2957,    2425.
00091,  34.8209,  31.3150,    2336.
00092,  34.7333,  31.5991,    2299.
00093,  35.2642,  30.1414,    2219.
00094,  35.6730,  29.7512,    2280.
00095,  35.4422,  30.0546,    2063.
00096,  37.6644,  28.8277,    2692.
00097,  37.5111,  28.9872,    2616.
00098,  38.8891,  28.5352,    2847.
00099,  39.5873,  28.2670,    3035.
00100,  40.7965,  28.1110,    3290.
00101,  42.1788,  28.0272,    3725.
00102,  42.9381,  27.9700,    4013.
00103,  43.7592,  27.9550,    4338.
00104,  44.9703,  27.5549,    4971.
00105,  45.1657,  27.7157,    4937.
00106,  45.6168,  26.9894,    5263.
00107,  45.7601,  26.6727,    5446.
00108,  46.3889,  25.2963,    5777.
00109,  46.8289,  24.3304,    5839.
00110,  47.3244,  23.9414,    5822.
00111,  51.1918,  22.3736,    5996.
00112,  51.0903,  21.9944,    5460.
00113,  53.4220,  22.8351,    6293.
00114,  51.7011,  22.3692,    5476.
00115,  60.7483,  27.9350,    7700.
00116,  62.7335,  30.5033,    9081.
00117,  66.6717,  32.9258,    9912.
00118,  62.8675,  30.3100,    8842.
00119,  69.8172,  34.0083,   10407.
00120,  71.0821,  34.6028,   10655.
00121,  70.6612,  34.7251,   10519.
00122,  70.8146,  35.1636,   10945.
00123,  72.0749,  35.5825,   11143.
00124,  72.2801,  35.6655,   11254.
00125,  72.9904,  36.1478,   11599.
00126,  72.9694,  36.5882,   12025.
00127,  30.4272,  42.7476,       0.
00128,  28.5494,  42.4111,     124.
00129,  29.3438,  41.5448,     171.
00130,  29.6006,  39.2001,     504.
00131,  29.6667,  40.2438,     654.
00132,  28.5843,  37.2858,     183.
00133,  28.4003,  38.8842,     126.
00134,  29.1136,  35.5629,      98.
00135,  30.5870,  33.3527,     113.
00136,  29.9411,  33.7408,     127.
00137,  29.7184,  34.2741,     195.
00138,  31.9385,  31.8850,     392.
00139,  32.8173,  30.9850,     176.
00140,  32.9330,  31.1117,     362.
00141,  32.0547,  31.7953,      82.
00142,  34.6477,  30.0509,       0.
00143,  33.7321,  30.6746,     172.
00144,  35.3481,  29.9321,      87.
00145,  35.9097,  29.9686,      33.
00146,  36.5072,  29.8105,     460.
00147,  36.9090,  29.8194,     117.
00148,  37.7462,  30.5680,     820.
00149,  40.1296,  30.3289,    1804.
00150,  40.1001,  30.1977,    2028.
00151,  41.2521,  30.1827,    1853.
00152,  43.4950,  29.7691,    1917.
00153,  44.2321,  29.6185,    2551.
00154,  44.8101,  29.5651,    2492.
00155,  45.4468,  29.1257,    2880.
00156,  45.6263,  28.5434,    3023.
00157,  45.4238,  27.7420,    3154.
00158,  45.2623,  24.5350,    3334.
00159,  46.2857,  22.5288,    3048.
00160,  45.4968,  24.2379,    3626.
00161,  48.3816,  21.5821,    2949.
00162,  48.5599,  21.6243,    2604.
00163,  49.0066,  21.4280,    2650.
00164,  51.2864,  22.0673,    3059.
00165,  52.1832,  22.4597,    3558.
00166,  51.8102,  22.3966,    3392.
00167,  54.4386,  24.1462,    4731.
00168,  54.6714,  24.2504,    5025.
00169,  38.6659,  34.5865,    3257.
00170,  40.6486,  31.4742,    4058.
00171,  37.9820,  34.1771,    3304.
00172,  36.0136,  32.3137,    3056.
00173,  36.3247,  30.9532,    3366.
00174,  35.3726,  32.5964,    2871.
00175,  35.5035,  30.7448,    3056.
00176,  35.6172,  29.4787,    2742.
00177,  35.6195,  30.0187,    2511.
00178,  36.1579,  29.6053,    2538.
00179,  36.6219,  29.1627,    2651.
00180,  39.0852,  28.2780,    3091.
00181,  37.1241,  29.2133,    2676.
00182,  39.0281,  28.2648,    3100.
00183,  40.0138,  28.0998,    3319.
00184,  42.2274,  27.7190,    4107.
00185,  42.7343,  27.6749,    4308.
00186,  43.1278,  27.8636,    4271.
00187,  44.3657,  27.7655,    4801.
00188,  45.2020,  27.1740,    5385.
00189,  45.5312,  26.7867,    5653.
00190,  45.9590,  26.3667,    5783.
00191,  46.3689,  25.6010,    5916.
00192,  50.2767,  23.3927,    6844.
00193,  49.8547,  23.5075,    6476.
00194,  49.1900,  23.2739,    6053.
00195,  55.8310,  24.2467,    7819.
00196,  55.9101,  24.0544,    7164.
00197,  53.4052,  22.9668,    6126.
00198,  61.7263,  29.2043,    9073.
00199,  59.7647,  27.0099,    8322.
00200,  51.2429,  22.1330,    5848.
00201,  59.7326,  26.7809,    8738.
00202,  67.0364,  32.7595,   10310.
00203,  71.0525,  34.5673,   10960.
00204,  70.9327,  34.4034,   11041.
00205,  71.2540,  35.1445,   11209.
00206,  71.1262,  35.3704,   11243.
00207,  72.0513,  35.7125,   11643.
00208,  72.3133,  36.0261,   11747.
00209,  72.8135,  36.5520,   11932.
00210,  72.9519,  36.7867,   12152.
00211,  39.2643,  35.4525,    3347.
00212,  37.6510,  33.2905,    3467.
00213,  36.1632,  33.7352,    2704.
00214,  36.6353,  32.3571,    3363.
00215,  35.5308,  34.0585,    2668.
00216,  35.0359,  33.8424,    2556.
00217,  35.7688,  29.4605,    2588.
00218,  35.1673,  30.2597,    2415.
00219,  35.7243,  29.7983,    2448.
00220,  37.5952,  28.5250,    2894.
00221,  36.7052,  29.2959,    2591.
00222,  35.2816,  30.3865,    2280.
00223,  38.0790,  28.4774,    2939.
00224,  38.3959,  28.5154,    2996.
00225,  41.1352,  27.7691,    3702.
00226,  41.2067,  27.9211,    3607.
00227,  42.7964,  27.8514,    4193.
00228,  43.4132,  27.7553,    4487.
00229,  44.6186,  27.5278,    5049.
00230,  45.0133,  27.7807,    4919.
00231,  45.8317,  26.4774,    5854.
00232,  46.2982,  25.9079,    6151.
00233,  46.6505,  25.3899,    6019.
00234,  48.9650,  23.8240,    6603.
00235,  47.9355,  23.9962,    6143.
00236,  48.7199,  23.2226,    6058.
00237,  54.1739,  23.6959,    7330.
00238,  51.6484,  22.8101,    6740.
00239,  55.6035,  23.9022,    6778.
00240,  59.9757,  27.1143,    8838.
00241,  61.0827,  28.5053,    8641.
00242,  68.8269,  33.2853,   10858.
00243,  69.0191,  33.4282,   10583.
00244,  70.3918,  34.3726,   10745.
00245,  71.0376,  34.5347,   10969.
00246,  70.8118,  34.3979,   10711.
00247,  70.9606,  35.0735,   11135.
00248,  71.5850,  35.4557,   11383.
00249,  72.5595,  36.1072,   11746.
00250,  72.8273,  36.2545,   11706.
00251,  72.8380,  36.5910,   12048.
00252,  73.4622,  37.0715,   12164.
00253,  38.5639,  34.3999,    3153.
00254,  37.2622,  34.7201,    2846.
00255,  36.8536,  33.0145,    3258.
00256,  36.2434,  32.5908,    2947.
00257,  35.1035,  33.4997,    2380.
00258,  35.8560,  30.6890,    2996.
00259,  35.1537,  31.1810,    2549.
00260,  35.0004,  32.4665,    2575.
00261,  35.0147,  31.0711,    2241.
00262,  36.7956,  29.2102,    2538.
00263,  35.5668,  29.9399,    2226.
00264,  37.3763,  29.0930,    2514.
00265,  38.5285,  28.7182,    2786.
00266,  39.4138,  28.3348,    2971.
00267,  39.5288,  28.4111,    2984.
00268,  40.5111,  28.0937,    3309.
00269,  42.4838,  28.0163,    3900.
00270,  42.8281,  28.0575,    3995.
00271,  43.6706,  27.9855,    4356.
00272,  45.1323,  27.9369,    4866.
00273,  45.2902,  27.7929,    4961.
00274,  46.0082,  26.2445,    5636.
00275,  46.2711,  25.6512,    5742.
00276,  46.1930,  25.6179,    5545.
00277,  47.8124,  24.0511,    5972.
00278,  48.5477,  23.4831,    6144.
00279,  48.9677,  23.0254,    5918.
00280,  49.9129,  22.3541,    5553.
00281,  54.3300,  23.3389,    6711.
00282,  55.7875,  23.9545,    6622.
00283,  57.0680,  24.7682,    7065.
00284,  54.1745,  22.9915,    6150.
00285,  63.0853,  30.6897,    8327.
00286,  63.3305,  30.2707,    9953.
00287,  68.1401,  33.4123,   10070.
00288,  70.3795,  34.4054,   10457.
00289,  70.6809,  34.6708,   10815.
00290,  70.0949,  35.0002,   10704.
00291,  71.1939,  35.3537,   11047.
00292,  71.8422,  35.7851,   11287.
00293,  72.7944,  36.2543,   11695.
00294,  72.8786,  36.5654,   11895.
00295,  27.6856,  42.7376,      28.
00296,  27.8888,  42.3223,     227.
00297,  29.9248,  42.2682,      10.
00298,  29.5328,  37.5166,      89.
00299,  29.1518,  37.2683,      21.
00300,  29.4259,  39.4796,     267.
00301,  29.1458,  36.0573,     301.
