00001,  46.6085,  30.6611,    2494.
00002,  42.3762,  27.7743,    2330.
00003,  41.7055,  27.7921,    2456.
00004,  43.9881,  28.5640,    2349.
00005,  42.0180,  28.4302,    2249.
00006,  39.8674,  28.0384,    2507.
00007,  36.6722,  28.8334,    2752.
00008,  35.2402,  29.9941,    2723.
00009,  32.0216,  29.0716,    3284.
00010,  30.9660,  29.5099,    3112.
00011,  29.1196,  28.0210,    3250.
00012,  28.2015,  28.8788,    3004.
00013,  27.3352,  27.4669,    3115.
00014,  26.1603,  27.4034,    2844.
00015,  26.1782,  26.5179,    2869.
00016,  25.7925,  26.4212,    3141.
00017,  24.7990,  26.2652,    2757.
00018,  25.2556,  25.4767,    3039.
00019,  25.3201,  25.4415,    3078.
00020,  25.4730,  24.5962,    3428.
00021,  25.2864,  24.9458,    2923.
00022,  24.6295,  23.8955,    3252.
00023,  24.6367,  23.8746,    3378.
00024,  23.4971,  23.0035,    3023.
00025,  24.3663,  23.5840,    3470.
00026,  22.3702,  21.1131,    3348.
00027,  27.5524,  13.4811,    3035.
00028,  23.1560,  18.7970,    2839.
00029,  27.3874,  14.3018,    2618.
00030,  47.2100,  14.9695,    5101.
00031,  41.7806,  12.8542,    3939.
00032,  48.1956,  16.0339,    5118.
00033,  66.3018,  30.5809,    7756.
00034,  83.0586,  34.3372,   10459.
00035,  82.3918,  34.2269,    9912.
00036,  97.2295,  32.6138,    9165.
00037, 103.3326,  31.7519,   10699.
00038, 104.0461,  31.5350,   10497.
00039, 108.5136,  30.4176,   10783.
00040, 109.2040,  30.5038,   10735.
00041, 109.5913,  30.6418,   11250.
00042, 107.3517,  32.1515,   12935.
00043,  46.2405,  29.7797,    2579.
00044,  45.5796,  30.2708,    2241.
00045,  43.0874,  27.8726,    2495.
00046,  44.1582,  29.2134,    2225.
00047,  41.1855,  27.6477,    2615.
00048,  40.0519,  27.3545,    2807.
00049,  35.6556,  29.2162,    2751.
00050,  34.2470,  29.7041,    2899.
00051,  32.8898,  29.9095,    2981.
00052,  30.6660,  29.1151,    3118.
00053,  29.1777,  30.2157,    2699.
00054,  28.6807,  27.8310,    3225.
00055,  26.8139,  28.2302,    2869.
00056,  26.7634,  26.8304,    3109.
00057,  26.1372,  27.0648,    2894.
00058,  25.6090,  26.3831,    2932.
00059,  25.9480,  25.8915,    3264.
00060,  24.7966,  25.9737,    2784.
00061,  25.3990,  25.2283,    3056.
00062,  25.1589,  25.1561,    3057.
00063,  24.9386,  23.9172,    3315.
00064,  25.2023,  24.4308,    3217.
00065,  24.3549,  23.2319,    3590.
00066,  23.9882,  23.2566,    3211.
00067,  22.2836,  20.4045,    3296.
00068,  22.4634,  20.8357,    3172.
00069,  31.1977,  12.8028,    2906.
00070,  25.0566,  16.2486,    2561.
00071,  29.8265,  13.0116,    2943.
00072,  41.8482,  13.0009,    4042.
00073,  42.8949,  13.1754,    4295.
00074,  70.7612,  32.0188,    9312.
00075,  62.8067,  26.9618,    7822.
00076,  78.3606,  34.1049,    9465.
00077,  91.9385,  33.6832,    9820.
00078,  97.8821,  32.6678,    9659.
00079, 100.8057,  32.1816,    9821.
00080, 101.8764,  32.2139,   10644.
00081, 109.0488,  30.2194,   10491.
00082, 109.1798,  30.2101,   10555.
00083, 108.6097,  31.1731,   12081.
00084, 109.5590,  30.9723,   11680.
00085,  47.4760,  33.5464,    1556.
00086,  47.1322,  33.5106,    1463.
00087,  45.5824,  30.5057,    2022.
00088,  42.7975,  28.3349,    2307.
00089,  42.4712,  27.7903,    3020.
00090,  39.3375,  28.4314,    2559.
00091,  37.4736,  29.4410,    2273.
00092,  36.8554,  30.3091,    2146.
00093,  33.2711,  30.5689,    2476.
00094,  31.0797,  30.8482,    2450.
00095,  30.7367,  29.7083,    2816.
00096,  28.9059,  30.2315,    2552.
00097,  27.7926,  29.9744,    2544.
00098,  25.8374,  28.8740,    2381.
00099,  25.6474,  28.5459,    2398.
00100,  24.9034,  28.2816,    2337.
00101,  24.2274,  27.2728,    2320.
